user_id,timestamp,previous_state,new_state
497313,2021-06-12 06:47:23,,new
100833,2021-06-12 07:08:16,,new
362556,2021-06-12 08:09:52,,new
236751,2021-06-12 08:34:15,,new
218411,2021-06-12 09:16:12,,new
25448,2021-06-12 09:50:14,,new
186966,2021-06-12 10:11:29,,new
74787,2021-06-12 10:41:36,,new
447581,2021-06-12 11:01:56,,new
61044,2021-06-12 12:08:33,,new
11795,2021-06-12 13:10:04,,new
369898,2021-06-12 13:35:00,,new
455809,2021-06-12 15:26:53,,new
293389,2021-06-12 15:33:33,,new
263662,2021-06-12 15:47:42,,new
403808,2021-06-12 15:48:07,,new
488291,2021-06-12 16:28:52,,new
462658,2021-06-12 19:26:10,,new
219178,2021-06-12 21:22:11,,new
472656,2021-06-13 01:55:12,,new
448465,2021-06-13 02:39:01,,new
281197,2021-06-13 05:28:05,,new
373022,2021-06-13 08:40:00,,new
393315,2021-06-13 09:17:20,,new
121844,2021-06-13 09:58:37,,new
65826,2021-06-13 10:03:02,,new
447152,2021-06-13 10:34:19,,new
369859,2021-06-13 11:18:39,,new
388113,2021-06-13 11:37:49,,new
51131,2021-06-13 13:23:08,,new
166907,2021-06-13 14:20:18,,new
489436,2021-06-13 15:02:07,,new
434558,2021-06-13 15:25:49,,new
255849,2021-06-13 15:51:13,,new
50450,2021-06-13 17:07:07,,new
126191,2021-06-13 17:34:47,,new
272578,2021-06-13 17:55:18,,new
27937,2021-06-13 18:21:50,,new
140932,2021-06-13 18:25:04,,new
324627,2021-06-13 19:43:29,,new
447446,2021-06-13 19:57:48,,new
235312,2021-06-13 20:13:51,,new
202191,2021-06-13 22:36:41,,new
70003,2021-06-14 00:55:37,,new
163889,2021-06-14 05:09:36,,new
144962,2021-06-14 08:53:00,,new
144788,2021-06-14 09:54:06,,new
151044,2021-06-14 10:26:57,,new
474940,2021-06-14 10:46:07,,new
375625,2021-06-14 12:40:27,,new
301850,2021-06-14 16:08:46,,new
423758,2021-06-14 16:33:44,,new
233594,2021-06-14 18:48:57,,new
336067,2021-06-14 20:23:16,,new
137433,2021-06-14 20:37:18,,new
408040,2021-06-15 00:43:27,,new
467481,2021-06-15 01:57:03,,new
173028,2021-06-15 02:32:05,,new
30546,2021-06-15 04:13:42,,new
270351,2021-06-15 06:04:18,,new
25213,2021-06-15 07:32:17,,new
322442,2021-06-15 08:45:29,,new
161125,2021-06-15 11:37:46,,new
114678,2021-06-15 12:38:50,,new
118184,2021-06-15 14:33:05,,new
100430,2021-06-15 14:35:35,,new
387415,2021-06-15 14:53:34,,new
49740,2021-06-15 16:10:33,,new
318472,2021-06-15 16:39:49,,new
140365,2021-06-15 18:11:36,,new
48560,2021-06-15 22:12:47,,new
318226,2021-06-15 22:53:27,,new
238279,2021-06-16 00:08:01,,new
342048,2021-06-16 00:32:02,,new
106782,2021-06-16 00:40:52,,new
138369,2021-06-16 01:06:52,,new
355923,2021-06-16 02:53:41,,new
287161,2021-06-16 03:57:39,,new
361842,2021-06-16 07:09:29,,new
376357,2021-06-16 08:18:52,,new
206362,2021-06-16 09:36:09,,new
370204,2021-06-16 10:29:02,,new
153074,2021-06-16 12:23:26,,new
290019,2021-06-16 13:10:19,,new
44992,2021-06-16 13:36:14,,new
67863,2021-06-16 14:31:54,,new
388286,2021-06-16 14:39:05,,new
26912,2021-06-16 15:14:18,,new
269094,2021-06-16 15:45:55,,new
48388,2021-06-16 15:56:13,,new
220187,2021-06-16 15:57:49,,new
462530,2021-06-16 17:00:22,,new
313479,2021-06-16 17:35:29,,new
240627,2021-06-16 18:05:29,,new
227581,2021-06-16 18:30:14,,new
109529,2021-06-17 00:08:54,,new
26678,2021-06-17 00:36:01,,new
234988,2021-06-17 04:10:16,,new
263947,2021-06-17 04:45:49,,new
468262,2021-06-17 06:11:56,,new
386769,2021-06-17 07:48:02,,new
112962,2021-06-17 08:10:16,,new
314085,2021-06-17 08:13:32,,new
35204,2021-06-17 08:17:00,,new
253472,2021-06-17 10:11:17,,new
137510,2021-06-17 13:12:11,,new
477235,2021-06-17 15:02:07,,new
408719,2021-06-17 16:22:05,,new
305667,2021-06-17 19:38:42,,new
332520,2021-06-17 19:44:46,,new
149573,2021-06-17 20:08:01,,new
451560,2021-06-18 00:57:05,,new
302995,2021-06-18 03:16:39,,new
263399,2021-06-18 04:18:45,,new
326972,2021-06-18 04:45:36,,new
158171,2021-06-18 05:22:49,,new
236894,2021-06-18 06:12:22,,new
434985,2021-06-18 06:43:42,,new
56144,2021-06-18 07:22:54,,new
127431,2021-06-18 11:05:03,,new
243299,2021-06-18 12:02:24,,new
167910,2021-06-18 12:17:06,,new
350820,2021-06-18 12:23:18,,new
340647,2021-06-18 13:22:48,,new
128818,2021-06-18 14:02:16,,new
419347,2021-06-18 14:48:49,,new
287336,2021-06-18 16:18:17,,new
259555,2021-06-18 16:52:34,,new
258259,2021-06-18 17:26:28,,new
435437,2021-06-18 19:18:00,,new
376190,2021-06-18 21:00:07,,new
493883,2021-06-18 21:44:42,,new
408446,2021-06-18 22:57:49,,new
269460,2021-06-19 01:07:43,,new
431693,2021-06-19 02:24:49,,new
465505,2021-06-19 03:22:33,,new
42578,2021-06-19 05:06:30,,new
265001,2021-06-19 08:14:11,,new
438743,2021-06-19 09:03:48,,new
373124,2021-06-19 09:41:04,,new
463013,2021-06-19 11:15:02,,new
168502,2021-06-19 11:43:06,,new
140178,2021-06-19 12:12:01,,new
121312,2021-06-19 15:58:02,,new
121396,2021-06-19 17:50:14,,new
437884,2021-06-19 18:07:45,,new
341828,2021-06-19 20:40:33,,new
51741,2021-06-19 22:51:12,,new
356438,2021-06-20 01:07:30,,new
250872,2021-06-20 01:43:46,,new
149167,2021-06-20 02:39:09,,new
15679,2021-06-20 03:13:19,,new
34837,2021-06-20 03:20:10,,new
51936,2021-06-20 03:39:55,,new
409710,2021-06-20 05:05:28,,new
275273,2021-06-20 05:46:23,,new
484557,2021-06-20 07:28:10,,new
379626,2021-06-20 10:39:32,,new
264632,2021-06-20 10:53:48,,new
153446,2021-06-20 11:38:48,,new
312988,2021-06-20 12:42:21,,new
370608,2021-06-20 17:03:16,,new
99519,2021-06-20 17:09:29,,new
249936,2021-06-20 19:28:37,,new
111569,2021-06-20 19:51:22,,new
298737,2021-06-20 22:12:52,,new
45221,2021-06-21 00:21:00,,new
219500,2021-06-21 00:34:56,,new
24646,2021-06-21 00:35:02,,new
297634,2021-06-21 01:05:57,,new
190475,2021-06-21 02:45:08,,new
354555,2021-06-21 03:55:06,,new
379280,2021-06-21 05:13:07,,new
255907,2021-06-21 06:09:29,,new
198570,2021-06-21 06:39:45,,new
374229,2021-06-21 06:44:50,,new
262863,2021-06-21 09:57:15,,new
37754,2021-06-21 10:08:54,,new
274301,2021-06-21 11:10:58,,new
410786,2021-06-21 11:16:47,,new
366995,2021-06-21 11:54:26,,new
322428,2021-06-21 12:06:26,,new
382275,2021-06-21 13:14:55,,new
45043,2021-06-21 16:32:24,,new
97767,2021-06-21 16:34:51,,new
73941,2021-06-21 18:14:00,,new
257582,2021-06-21 18:57:06,,new
54964,2021-06-21 20:00:06,,new
441369,2021-06-21 21:43:02,,new
70400,2021-06-21 22:57:03,,new
193362,2021-06-22 00:00:04,,new
201629,2021-06-22 00:20:56,,new
442252,2021-06-22 00:23:09,,new
466262,2021-06-22 04:18:25,,new
309326,2021-06-22 04:23:43,,new
319926,2021-06-22 06:47:27,,new
37138,2021-06-22 07:47:49,,new
221788,2021-06-22 09:07:08,,new
95675,2021-06-22 11:19:00,,new
269400,2021-06-22 13:35:38,,new
452088,2021-06-22 13:51:07,,new
118362,2021-06-22 13:54:01,,new
120837,2021-06-22 14:00:14,,new
195246,2021-06-22 14:10:22,,new
366027,2021-06-22 16:23:32,,new
383517,2021-06-22 16:52:50,,new
425335,2021-06-22 17:02:17,,new
496391,2021-06-22 17:19:54,,new
53579,2021-06-22 17:47:05,,new
282101,2021-06-22 20:24:29,,new
175566,2021-06-22 20:30:11,,new
419952,2021-06-22 21:52:05,,new
265876,2021-06-23 00:16:43,,new
499431,2021-06-23 01:39:13,,new
169831,2021-06-23 02:02:02,,new
24864,2021-06-23 02:28:45,,new
39105,2021-06-23 02:37:10,,new
95245,2021-06-23 02:37:58,,new
123597,2021-06-23 05:00:58,,new
403679,2021-06-23 05:22:41,,new
358848,2021-06-23 06:06:26,,new
320674,2021-06-23 06:44:49,,new
180587,2021-06-23 09:36:50,,new
354866,2021-06-23 11:08:25,,new
299828,2021-06-23 12:17:38,,new
381017,2021-06-23 13:28:51,,new
276842,2021-06-23 18:15:29,,new
257816,2021-06-23 22:10:00,,new
438090,2021-06-23 22:54:44,,new
483217,2021-06-24 00:35:06,,new
256808,2021-06-24 02:46:42,,new
169851,2021-06-24 05:18:05,,new
214820,2021-06-24 05:18:18,,new
485012,2021-06-24 06:07:53,,new
404826,2021-06-24 07:25:00,,new
255800,2021-06-24 07:41:00,,new
288834,2021-06-24 08:25:51,,new
247633,2021-06-24 08:42:51,,new
239703,2021-06-24 09:34:36,,new
389771,2021-06-24 13:50:58,,new
315907,2021-06-24 14:54:51,,new
230568,2021-06-24 17:37:04,,new
324536,2021-06-24 18:53:31,,new
232174,2021-06-24 19:41:49,,new
353838,2021-06-24 20:29:15,,new
342842,2021-06-24 20:44:56,,new
25326,2021-06-24 20:52:56,,new
306721,2021-06-24 21:51:57,,new
81020,2021-06-24 22:52:05,,new
292789,2021-06-25 00:45:25,,new
327044,2021-06-25 02:58:43,,new
45100,2021-06-25 03:39:51,,new
438015,2021-06-25 04:12:40,,new
97179,2021-06-25 04:13:06,,new
345618,2021-06-25 05:16:10,,new
266225,2021-06-25 05:24:18,,new
479504,2021-06-25 06:51:47,,new
56718,2021-06-25 08:17:40,,new
359598,2021-06-25 08:20:21,,new
34476,2021-06-25 09:06:55,,new
277862,2021-06-25 10:40:25,,new
194624,2021-06-25 11:42:33,,new
468289,2021-06-25 12:00:12,,new
271302,2021-06-25 12:45:48,,new
71660,2021-06-25 14:27:58,,new
304242,2021-06-25 14:37:28,,new
419693,2021-06-25 15:11:44,,new
263621,2021-06-25 15:46:24,,new
132168,2021-06-25 16:18:56,,new
441758,2021-06-25 16:32:06,,new
414366,2021-06-25 16:44:17,,new
349298,2021-06-25 17:24:35,,new
26836,2021-06-25 17:43:02,,new
425299,2021-06-25 19:12:32,,new
299365,2021-06-25 19:24:31,,new
319639,2021-06-25 19:39:06,,new
361998,2021-06-25 20:10:13,,new
369800,2021-06-25 20:17:47,,new
487017,2021-06-25 20:42:27,,new
328432,2021-06-25 22:12:50,,new
119576,2021-06-25 22:14:01,,new
170412,2021-06-26 00:53:36,,new
313604,2021-06-26 00:58:41,,new
46350,2021-06-26 04:39:31,,new
354666,2021-06-26 06:19:48,,new
102303,2021-06-26 07:09:29,,new
143714,2021-06-26 07:21:01,,new
251731,2021-06-26 09:05:56,,new
398178,2021-06-26 10:20:22,,new
223774,2021-06-26 10:24:42,,new
192675,2021-06-26 11:27:46,,new
15829,2021-06-26 11:30:40,,new
114692,2021-06-26 14:41:22,,new
209416,2021-06-26 15:53:21,,new
43264,2021-06-26 19:16:21,,new
414365,2021-06-26 21:24:26,,new
362682,2021-06-27 02:13:15,,new
201162,2021-06-27 04:11:18,,new
305623,2021-06-27 05:31:05,,new
303942,2021-06-27 05:46:48,,new
50195,2021-06-27 06:11:05,,new
466179,2021-06-27 06:31:53,,new
339215,2021-06-27 09:26:02,,new
306805,2021-06-27 11:42:46,,new
124052,2021-06-27 12:50:20,,new
458257,2021-06-27 13:40:54,,new
180190,2021-06-27 15:44:01,,new
92002,2021-06-27 15:44:18,,new
435998,2021-06-27 18:09:29,,new
107930,2021-06-27 18:28:06,,new
323936,2021-06-27 20:14:10,,new
489801,2021-06-27 21:20:53,,new
456191,2021-06-27 22:29:42,,new
444742,2021-06-28 00:57:58,,new
237595,2021-06-28 01:01:42,,new
443242,2021-06-28 01:13:38,,new
289368,2021-06-28 03:11:05,,new
350336,2021-06-28 03:17:55,,new
18505,2021-06-28 05:04:38,,new
201434,2021-06-28 06:23:58,,new
19465,2021-06-28 08:18:13,,new
250179,2021-06-28 08:49:48,,new
43908,2021-06-28 08:50:32,,new
394656,2021-06-28 11:33:16,,new
211397,2021-06-28 12:08:13,,new
225882,2021-06-28 12:23:30,,new
433271,2021-06-28 13:43:53,,new
36007,2021-06-28 15:37:19,,new
473347,2021-06-28 16:21:02,,new
401667,2021-06-28 17:13:08,,new
192109,2021-06-28 18:09:57,,new
469852,2021-06-28 19:51:10,,new
335872,2021-06-28 20:07:20,,new
101195,2021-06-28 20:12:25,,new
473348,2021-06-28 20:15:22,,new
163751,2021-06-28 21:14:32,,new
225270,2021-06-28 22:37:19,,new
195799,2021-06-29 00:25:11,,new
314818,2021-06-29 00:44:26,,new
303250,2021-06-29 02:38:11,,new
449525,2021-06-29 02:54:34,,new
350534,2021-06-29 04:08:21,,new
105005,2021-06-29 04:23:55,,new
81844,2021-06-29 04:53:52,,new
472371,2021-06-29 08:58:24,,new
273937,2021-06-29 09:41:24,,new
237767,2021-06-29 14:07:27,,new
239266,2021-06-29 17:13:12,,new
308847,2021-06-29 17:35:31,,new
338479,2021-06-29 17:37:30,,new
261961,2021-06-29 19:31:46,,new
21704,2021-06-29 19:37:11,,new
112429,2021-06-29 20:17:20,,new
16618,2021-06-29 21:35:08,,new
242678,2021-07-01 00:06:29,,new
435223,2021-07-01 00:48:46,,new
151860,2021-07-01 00:51:01,,new
104375,2021-07-01 01:01:35,new,inactive
195961,2021-07-01 01:13:17,,new
171894,2021-07-01 02:06:32,new,active
15536,2021-07-01 02:47:38,,new
44128,2021-07-01 02:53:53,,new
165133,2021-07-01 04:13:48,,new
254349,2021-07-01 04:30:41,,new
433555,2021-07-01 05:04:17,new,active
475444,2021-07-01 05:04:42,new,active
81382,2021-07-01 05:12:31,new,inactive
218232,2021-07-01 05:21:31,,new
451565,2021-07-01 06:39:35,,new
177493,2021-07-01 06:50:18,new,inactive
16550,2021-07-01 06:52:32,new,active
124832,2021-07-01 09:44:52,,new
165634,2021-07-01 10:11:55,,new
274449,2021-07-01 12:25:45,new,active
209401,2021-07-01 12:33:47,new,inactive
130213,2021-07-01 12:41:45,,new
418075,2021-07-01 13:20:41,,new
426844,2021-07-01 13:51:40,,new
152321,2021-07-01 16:46:32,,new
394356,2021-07-01 17:04:40,,new
20817,2021-07-01 17:11:48,,new
89802,2021-07-01 17:57:40,,new
393916,2021-07-01 19:05:03,new,active
395752,2021-07-01 19:43:42,,new
20704,2021-07-01 21:23:08,,new
413659,2021-07-01 21:51:22,,new
197432,2021-07-01 21:58:32,,new
459927,2021-07-01 22:37:51,new,active
267392,2021-07-02 00:36:47,new,active
483769,2021-07-02 00:51:44,new,inactive
473674,2021-07-02 01:44:35,,new
262062,2021-07-02 03:33:33,,new
97391,2021-07-02 04:25:15,new,active
438277,2021-07-02 05:19:17,,new
109464,2021-07-02 05:50:40,new,active
344877,2021-07-02 05:52:32,new,active
452906,2021-07-02 06:00:45,,new
179910,2021-07-02 06:13:04,new,active
489934,2021-07-02 06:54:34,,new
436661,2021-07-02 08:07:24,,new
92709,2021-07-02 08:20:49,new,active
454385,2021-07-02 09:10:44,,new
233956,2021-07-02 09:40:54,,new
264433,2021-07-02 09:58:56,new,active
255668,2021-07-02 10:12:03,,new
330737,2021-07-02 10:20:28,,new
455110,2021-07-02 10:48:40,,new
474460,2021-07-02 11:10:21,,new
470643,2021-07-02 11:26:14,,new
340655,2021-07-02 11:34:11,new,inactive
95283,2021-07-02 11:58:13,,new
82166,2021-07-02 12:24:53,new,inactive
11505,2021-07-02 12:26:22,new,active
258177,2021-07-02 12:46:29,,new
260895,2021-07-02 12:58:00,new,active
100496,2021-07-02 13:21:49,new,inactive
83727,2021-07-02 14:51:55,,new
29456,2021-07-02 14:56:35,new,active
350451,2021-07-02 14:58:21,new,active
162581,2021-07-02 15:33:23,,new
44871,2021-07-02 16:41:00,new,active
232578,2021-07-02 16:53:38,,new
310693,2021-07-02 17:18:43,,new
326577,2021-07-02 17:47:51,,new
70561,2021-07-02 17:49:44,,new
93160,2021-07-02 18:25:39,,new
208758,2021-07-02 18:33:49,new,inactive
318946,2021-07-02 19:16:03,new,active
80430,2021-07-02 19:55:47,,new
376822,2021-07-02 20:06:38,new,active
382525,2021-07-02 20:09:36,new,inactive
480947,2021-07-02 20:22:12,new,active
76557,2021-07-02 20:38:14,,new
407037,2021-07-02 21:16:00,,new
473517,2021-07-02 22:21:37,new,inactive
195460,2021-07-03 00:13:33,new,active
120900,2021-07-03 00:45:58,new,active
137993,2021-07-03 01:20:58,,new
25331,2021-07-03 01:21:23,,new
462184,2021-07-03 01:25:11,,new
299394,2021-07-03 01:34:51,new,active
404133,2021-07-03 02:19:26,new,active
372203,2021-07-03 03:35:01,new,active
292903,2021-07-03 04:54:14,,new
165658,2021-07-03 04:54:44,new,inactive
450209,2021-07-03 05:29:50,new,active
400822,2021-07-03 05:40:04,,new
45051,2021-07-03 05:47:48,,new
243494,2021-07-03 05:50:39,new,inactive
213475,2021-07-03 07:29:00,new,inactive
498693,2021-07-03 09:18:16,,new
436421,2021-07-03 09:35:26,,new
399846,2021-07-03 10:17:09,,new
156293,2021-07-03 12:36:58,,new
232381,2021-07-03 13:03:44,,new
448328,2021-07-03 13:23:57,new,inactive
163731,2021-07-03 13:57:53,new,inactive
455866,2021-07-03 14:08:20,,new
244954,2021-07-03 14:47:50,new,active
92367,2021-07-03 16:04:39,new,active
140701,2021-07-03 17:38:40,,new
244673,2021-07-03 17:51:21,new,inactive
39828,2021-07-03 18:03:18,new,inactive
408636,2021-07-03 19:32:09,new,active
144776,2021-07-03 20:06:44,,new
320585,2021-07-03 20:56:22,,new
313994,2021-07-03 21:01:28,,new
278069,2021-07-03 21:10:44,,new
235337,2021-07-03 22:42:23,new,active
383301,2021-07-04 00:21:13,,new
189283,2021-07-04 01:09:31,,new
59984,2021-07-04 01:20:48,new,active
44920,2021-07-04 01:53:29,,new
307846,2021-07-04 02:45:17,new,active
142430,2021-07-04 03:01:40,new,active
380789,2021-07-04 03:37:28,,new
38315,2021-07-04 04:18:30,,new
27267,2021-07-04 04:53:48,new,inactive
174107,2021-07-04 05:33:36,,new
338187,2021-07-04 06:12:01,,new
126927,2021-07-04 06:16:50,,new
179273,2021-07-04 06:41:28,new,inactive
91326,2021-07-04 06:44:47,,new
478882,2021-07-04 07:37:44,,new
148566,2021-07-04 07:58:26,,new
67579,2021-07-04 08:14:57,new,inactive
28277,2021-07-04 08:19:19,new,inactive
392106,2021-07-04 09:40:46,new,inactive
498235,2021-07-04 10:50:02,,new
366725,2021-07-04 11:06:23,,new
350893,2021-07-04 11:08:58,new,active
233696,2021-07-04 11:47:53,new,active
268073,2021-07-04 11:49:52,new,active
419756,2021-07-04 12:02:12,new,active
409743,2021-07-04 13:32:14,new,active
46046,2021-07-04 14:29:04,new,inactive
111420,2021-07-04 15:22:36,new,inactive
309989,2021-07-04 16:09:27,new,active
497727,2021-07-04 16:51:37,new,inactive
70567,2021-07-04 17:30:31,new,inactive
359555,2021-07-04 17:52:24,,new
290747,2021-07-04 19:41:14,new,inactive
35820,2021-07-04 19:51:13,,new
126958,2021-07-04 20:10:13,new,active
464252,2021-07-04 20:37:27,,new
148396,2021-07-04 21:03:08,new,active
400655,2021-07-04 21:23:56,,new
198552,2021-07-04 21:50:58,,new
395192,2021-07-04 22:15:49,,new
159846,2021-07-04 22:42:52,,new
470362,2021-07-05 00:10:53,,new
42225,2021-07-05 01:14:53,,new
372539,2021-07-05 01:50:32,,new
42269,2021-07-05 02:28:37,,new
175015,2021-07-05 03:27:40,new,inactive
126199,2021-07-05 03:39:06,new,active
278222,2021-07-05 04:04:20,,new
339557,2021-07-05 04:15:18,,new
423727,2021-07-05 04:44:11,new,active
352956,2021-07-05 05:02:10,new,active
60100,2021-07-05 05:23:08,,new
265958,2021-07-05 07:32:17,new,active
246353,2021-07-05 07:58:44,new,active
461432,2021-07-05 09:16:39,new,inactive
218072,2021-07-05 09:33:17,,new
457247,2021-07-05 11:07:34,new,active
389317,2021-07-05 11:17:57,,new
106732,2021-07-05 11:36:38,new,inactive
343898,2021-07-05 11:57:49,,new
165566,2021-07-05 12:55:42,new,active
446370,2021-07-05 13:31:29,new,inactive
131937,2021-07-05 14:25:51,,new
257849,2021-07-05 15:40:41,new,inactive
244567,2021-07-05 15:49:06,,new
185443,2021-07-05 18:11:43,,new
169900,2021-07-05 18:36:35,,new
282892,2021-07-05 19:26:37,new,active
390542,2021-07-05 20:47:40,,new
